onset,terminus,tail,head,onset.censored,terminus.censored,duration,edge.id
987619504,987619504,104,26,FALSE,FALSE,0,929
997093500,997093500,104,26,FALSE,FALSE,0,929
997792772,997792772,104,26,FALSE,FALSE,0,929
999890983,999890983,104,26,FALSE,FALSE,0,929
1000127611,1000127611,104,26,FALSE,FALSE,0,929
1001008588,1001008588,104,26,FALSE,FALSE,0,929
1015524095,1015524095,104,26,FALSE,FALSE,0,929
972987360,972987360,177,127,FALSE,FALSE,0,930
974365140,974365140,177,127,FALSE,FALSE,0,930
974435580,974435580,177,127,FALSE,FALSE,0,930
978945660,978945660,177,127,FALSE,FALSE,0,930
987504600,987504600,177,127,FALSE,FALSE,0,930
988115460,988115460,177,127,FALSE,FALSE,0,930
1000741272,1000741272,177,127,FALSE,FALSE,0,930
1002714998,1002714998,177,127,FALSE,FALSE,0,930
1002886409,1002886409,177,127,FALSE,FALSE,0,930
1005737515,1005737515,177,127,FALSE,FALSE,0,930
1006187293,1006187293,177,127,FALSE,FALSE,0,930
1006253847,1006253847,177,127,FALSE,FALSE,0,930
972991920,972991920,27,37,FALSE,FALSE,0,931
972998700,972998700,82,51,FALSE,FALSE,0,932
974209620,974209620,82,51,FALSE,FALSE,0,932
981727380,981727380,82,51,FALSE,FALSE,0,932
983533920,983533920,82,51,FALSE,FALSE,0,932
984142680,984142680,82,51,FALSE,FALSE,0,932
985951200,985951200,82,51,FALSE,FALSE,0,932
973074120,973074120,144,18,FALSE,FALSE,0,933
973074660,973074660,144,127,FALSE,FALSE,0,934
973082580,973082580,164,113,FALSE,FALSE,0,935
979469520,979469520,164,113,FALSE,FALSE,0,935
979812480,979812480,164,113,FALSE,FALSE,0,935
995429820,995429820,164,113,FALSE,FALSE,0,935
995465820,995465820,164,113,FALSE,FALSE,0,935
973098420,973098420,64,94,FALSE,FALSE,0,936
974275320,974275320,64,94,FALSE,FALSE,0,936
973171200,973171200,33,101,FALSE,FALSE,0,937
973503780,973503780,33,101,FALSE,FALSE,0,937
973611360,973611360,33,101,FALSE,FALSE,0,937
973611420,973611420,33,101,FALSE,FALSE,0,937
973670220,973670220,33,101,FALSE,FALSE,0,937
974183640,974183640,33,101,FALSE,FALSE,0,937
974185740,974185740,33,101,FALSE,FALSE,0,937
974187240,974187240,33,101,FALSE,FALSE,0,937
974695740,974695740,33,101,FALSE,FALSE,0,937
974696340,974696340,33,101,FALSE,FALSE,0,937
974698020,974698020,33,101,FALSE,FALSE,0,937
974718000,974718000,33,101,FALSE,FALSE,0,937
974781840,974781840,33,101,FALSE,FALSE,0,937
974791800,974791800,33,101,FALSE,FALSE,0,937
974792880,974792880,33,101,FALSE,FALSE,0,937
975496260,975496260,33,101,FALSE,FALSE,0,937
975649620,975649620,33,101,FALSE,FALSE,0,937
975661680,975661680,33,101,FALSE,FALSE,0,937
976523040,976523040,33,101,FALSE,FALSE,0,937
976523700,976523700,33,101,FALSE,FALSE,0,937
977926380,977926380,33,101,FALSE,FALSE,0,937
979104540,979104540,33,101,FALSE,FALSE,0,937
979623120,979623120,33,101,FALSE,FALSE,0,937
981470280,981470280,33,101,FALSE,FALSE,0,937
987757800,987757800,33,101,FALSE,FALSE,0,937
987760320,987760320,33,101,FALSE,FALSE,0,937
988408860,988408860,33,101,FALSE,FALSE,0,937
988699380,988699380,33,101,FALSE,FALSE,0,937
988735380,988735380,33,101,FALSE,FALSE,0,937
989220240,989220240,33,101,FALSE,FALSE,0,937
989998260,989998260,33,101,FALSE,FALSE,0,937
990000480,990000480,33,101,FALSE,FALSE,0,937
990534600,990534600,33,101,FALSE,FALSE,0,937
990570600,990570600,33,101,FALSE,FALSE,0,937
973229460,973229460,34,178,FALSE,FALSE,0,938
980866860,980866860,34,178,FALSE,FALSE,0,938
981089340,981089340,34,178,FALSE,FALSE,0,938
996851018,996851018,34,178,FALSE,FALSE,0,938
973231020,973231020,88,88,FALSE,FALSE,0,939
976083900,976083900,88,88,FALSE,FALSE,0,939
973248060,973248060,66,7,FALSE,FALSE,0,940
973250100,973250100,23,7,FALSE,FALSE,0,941
973253580,973253580,23,7,FALSE,FALSE,0,941
973255140,973255140,23,7,FALSE,FALSE,0,941
973505700,973505700,23,7,FALSE,FALSE,0,941
973576080,973576080,23,7,FALSE,FALSE,0,941
973595820,973595820,23,7,FALSE,FALSE,0,941
977236140,977236140,23,7,FALSE,FALSE,0,941
980154180,980154180,23,7,FALSE,FALSE,0,941
984499920,984499920,23,7,FALSE,FALSE,0,941
987077280,987077280,23,7,FALSE,FALSE,0,941
987113280,987113280,23,7,FALSE,FALSE,0,941
973250820,973250820,7,23,FALSE,FALSE,0,942
973258440,973258440,7,23,FALSE,FALSE,0,942
973500600,973500600,7,23,FALSE,FALSE,0,942
973515660,973515660,7,23,FALSE,FALSE,0,942
973590540,973590540,7,23,FALSE,FALSE,0,942
977119200,977119200,7,23,FALSE,FALSE,0,942
977286960,977286960,7,23,FALSE,FALSE,0,942
977321520,977321520,7,23,FALSE,FALSE,0,942
973254120,973254120,168,102,FALSE,FALSE,0,943
975478380,975478380,168,102,FALSE,FALSE,0,943
975663360,975663360,168,102,FALSE,FALSE,0,943
975876420,975876420,168,102,FALSE,FALSE,0,943
975876960,975876960,168,102,FALSE,FALSE,0,943
975877440,975877440,168,102,FALSE,FALSE,0,943
973501680,973501680,57,117,FALSE,FALSE,0,944
979100580,979100580,57,117,FALSE,FALSE,0,944
973517100,973517100,64,80,FALSE,FALSE,0,945
973522980,973522980,154,164,FALSE,FALSE,0,946
973592760,973592760,144,119,FALSE,FALSE,0,947
973607460,973607460,59,59,FALSE,FALSE,0,948
993568620,993568620,59,59,FALSE,FALSE,0,948
993604620,993604620,59,59,FALSE,FALSE,0,948
973671240,973671240,162,164,FALSE,FALSE,0,949
988293180,988293180,162,164,FALSE,FALSE,0,949
973673400,973673400,51,18,FALSE,FALSE,0,950
973686660,973686660,51,18,FALSE,FALSE,0,950
973699260,973699260,51,18,FALSE,FALSE,0,950
973681980,973681980,177,177,FALSE,FALSE,0,951
988281360,988281360,177,177,FALSE,FALSE,0,951
973688940,973688940,23,98,FALSE,FALSE,0,952
973771320,973771320,23,98,FALSE,FALSE,0,952
974176800,974176800,23,98,FALSE,FALSE,0,952
974195460,974195460,23,98,FALSE,FALSE,0,952
973752600,973752600,23,61,FALSE,FALSE,0,953
973753020,973753020,23,61,FALSE,FALSE,0,953
976608420,976608420,23,61,FALSE,FALSE,0,953
976617300,976617300,23,61,FALSE,FALSE,0,953
980855100,980855100,23,61,FALSE,FALSE,0,953
982930500,982930500,23,61,FALSE,FALSE,0,953
983534760,983534760,23,61,FALSE,FALSE,0,953
985668780,985668780,23,61,FALSE,FALSE,0,953
985708380,985708380,23,61,FALSE,FALSE,0,953
985785960,985785960,23,61,FALSE,FALSE,0,953
987591660,987591660,23,61,FALSE,FALSE,0,953
973757820,973757820,138,115,FALSE,FALSE,0,954
973764540,973764540,170,124,FALSE,FALSE,0,955
973833360,973833360,159,64,FALSE,FALSE,0,956
978612780,978612780,159,64,FALSE,FALSE,0,956
978953940,978953940,159,64,FALSE,FALSE,0,956
979812960,979812960,159,64,FALSE,FALSE,0,956
996139680,996139680,159,64,FALSE,FALSE,0,956
996140760,996140760,159,64,FALSE,FALSE,0,956
996175680,996175680,159,64,FALSE,FALSE,0,956
996176760,996176760,159,64,FALSE,FALSE,0,956
973839600,973839600,133,168,FALSE,FALSE,0,957
974281860,974281860,133,168,FALSE,FALSE,0,957
974366820,974366820,133,168,FALSE,FALSE,0,957
974446500,974446500,133,168,FALSE,FALSE,0,957
976602900,976602900,133,168,FALSE,FALSE,0,957
980414100,980414100,133,168,FALSE,FALSE,0,957
988728060,988728060,133,168,FALSE,FALSE,0,957
988751760,988751760,133,168,FALSE,FALSE,0,957
988993200,988993200,133,168,FALSE,FALSE,0,957
989260920,989260920,133,168,FALSE,FALSE,0,957
989870220,989870220,133,168,FALSE,FALSE,0,957
973842480,973842480,162,152,FALSE,FALSE,0,958
986385300,986385300,162,152,FALSE,FALSE,0,958
987408720,987408720,162,152,FALSE,FALSE,0,958
988003080,988003080,162,152,FALSE,FALSE,0,958
988033620,988033620,162,152,FALSE,FALSE,0,958
988346940,988346940,162,152,FALSE,FALSE,0,958
989276520,989276520,162,152,FALSE,FALSE,0,958
989517060,989517060,162,152,FALSE,FALSE,0,958
989873100,989873100,162,152,FALSE,FALSE,0,958
989951520,989951520,162,152,FALSE,FALSE,0,958
990657000,990657000,162,152,FALSE,FALSE,0,958
991738304,991738304,162,152,FALSE,FALSE,0,958
998506061,998506061,162,152,FALSE,FALSE,0,958
998919132,998919132,162,152,FALSE,FALSE,0,958
999019123,999019123,162,152,FALSE,FALSE,0,958
999276076,999276076,162,152,FALSE,FALSE,0,958
1002727152,1002727152,162,152,FALSE,FALSE,0,958
1003415561,1003415561,162,152,FALSE,FALSE,0,958
1004470219,1004470219,162,152,FALSE,FALSE,0,958
1004525245,1004525245,162,152,FALSE,FALSE,0,958
1004702120,1004702120,162,152,FALSE,FALSE,0,958
1005163924,1005163924,162,152,FALSE,FALSE,0,958
1005734232,1005734232,162,152,FALSE,FALSE,0,958
1006187117,1006187117,162,152,FALSE,FALSE,0,958
973842480,973842480,162,178,FALSE,FALSE,0,959
1002727152,1002727152,162,178,FALSE,FALSE,0,959
1004702120,1004702120,162,178,FALSE,FALSE,0,959
1006801981,1006801981,162,178,FALSE,FALSE,0,959
973846320,973846320,124,170,FALSE,FALSE,0,960
974234460,974234460,124,170,FALSE,FALSE,0,960
973853940,973853940,129,83,FALSE,FALSE,0,961
976258740,976258740,129,83,FALSE,FALSE,0,961
988633440,988633440,129,83,FALSE,FALSE,0,961
1002573951,1002573951,129,83,FALSE,FALSE,0,961
1002628864,1002628864,129,83,FALSE,FALSE,0,961
973855500,973855500,115,93,FALSE,FALSE,0,962
973861800,973861800,115,93,FALSE,FALSE,0,962
981459540,981459540,115,93,FALSE,FALSE,0,962
973858020,973858020,93,115,FALSE,FALSE,0,963
973862460,973862460,93,115,FALSE,FALSE,0,963
973861920,973861920,39,112,FALSE,FALSE,0,964
974049600,974049600,158,28,FALSE,FALSE,0,965
977286000,977286000,158,28,FALSE,FALSE,0,965
974095680,974095680,170,37,FALSE,FALSE,0,966
980935920,980935920,170,37,FALSE,FALSE,0,966
985006320,985006320,170,37,FALSE,FALSE,0,966
985089480,985089480,170,37,FALSE,FALSE,0,966
985183620,985183620,170,37,FALSE,FALSE,0,966
985263480,985263480,170,37,FALSE,FALSE,0,966
985349700,985349700,170,37,FALSE,FALSE,0,966
985671960,985671960,170,37,FALSE,FALSE,0,966
985957680,985957680,170,37,FALSE,FALSE,0,966
986797500,986797500,170,37,FALSE,FALSE,0,966
989223480,989223480,170,37,FALSE,FALSE,0,966
989259480,989259480,170,37,FALSE,FALSE,0,966
989408460,989408460,170,37,FALSE,FALSE,0,966
989564820,989564820,170,37,FALSE,FALSE,0,966
1000478696,1000478696,170,37,FALSE,FALSE,0,966
1000745418,1000745418,170,37,FALSE,FALSE,0,966
1000910997,1000910997,170,37,FALSE,FALSE,0,966
1002124153,1002124153,170,37,FALSE,FALSE,0,966
1002210698,1002210698,170,37,FALSE,FALSE,0,966
1004532827,1004532827,170,37,FALSE,FALSE,0,966
1004550461,1004550461,170,37,FALSE,FALSE,0,966
1004623908,1004623908,170,37,FALSE,FALSE,0,966
1004721957,1004721957,170,37,FALSE,FALSE,0,966
1007054788,1007054788,170,37,FALSE,FALSE,0,966
1007055661,1007055661,170,37,FALSE,FALSE,0,966
1007120633,1007120633,170,37,FALSE,FALSE,0,966
1007468262,1007468262,170,37,FALSE,FALSE,0,966
1007468300,1007468300,170,37,FALSE,FALSE,0,966
1007482793,1007482793,170,37,FALSE,FALSE,0,966
1007658442,1007658442,170,37,FALSE,FALSE,0,966
1008790071,1008790071,170,37,FALSE,FALSE,0,966
1011112989,1011112989,170,37,FALSE,FALSE,0,966
974095680,974095680,170,128,FALSE,FALSE,0,967
974114820,974114820,119,62,FALSE,FALSE,0,968
985587000,985587000,119,62,FALSE,FALSE,0,968
986357100,986357100,119,62,FALSE,FALSE,0,968
996693616,996693616,119,62,FALSE,FALSE,0,968
999183380,999183380,119,62,FALSE,FALSE,0,968
1006273592,1006273592,119,62,FALSE,FALSE,0,968
1006890158,1006890158,119,62,FALSE,FALSE,0,968
1012476962,1012476962,119,62,FALSE,FALSE,0,968
974115060,974115060,162,52,FALSE,FALSE,0,969
999019123,999019123,162,52,FALSE,FALSE,0,969
1001006713,1001006713,162,52,FALSE,FALSE,0,969
1002880451,1002880451,162,52,FALSE,FALSE,0,969
1005735212,1005735212,162,52,FALSE,FALSE,0,969
1005857618,1005857618,162,52,FALSE,FALSE,0,969
974116200,974116200,124,39,FALSE,FALSE,0,970
976049760,976049760,124,39,FALSE,FALSE,0,970
976105200,976105200,124,39,FALSE,FALSE,0,970
976283340,976283340,124,39,FALSE,FALSE,0,970
985959600,985959600,124,39,FALSE,FALSE,0,970
988207740,988207740,124,39,FALSE,FALSE,0,970
974116200,974116200,124,66,FALSE,FALSE,0,971
976283340,976283340,124,66,FALSE,FALSE,0,971
985959600,985959600,124,66,FALSE,FALSE,0,971
988207740,988207740,124,66,FALSE,FALSE,0,971
991924980,991924980,124,66,FALSE,FALSE,0,971
974122140,974122140,14,31,FALSE,FALSE,0,972
974125500,974125500,14,31,FALSE,FALSE,0,972
974355240,974355240,14,31,FALSE,FALSE,0,972
975329880,975329880,14,31,FALSE,FALSE,0,972
975938640,975938640,14,31,FALSE,FALSE,0,972
976099680,976099680,14,31,FALSE,FALSE,0,972
976529760,976529760,14,31,FALSE,FALSE,0,972
976625100,976625100,14,31,FALSE,FALSE,0,972
976712940,976712940,14,31,FALSE,FALSE,0,972
976714560,976714560,14,31,FALSE,FALSE,0,972
978433560,978433560,14,31,FALSE,FALSE,0,972
980754540,980754540,14,31,FALSE,FALSE,0,972
982151040,982151040,14,31,FALSE,FALSE,0,972
983431980,983431980,14,31,FALSE,FALSE,0,972
985238820,985238820,14,31,FALSE,FALSE,0,972
985322160,985322160,14,31,FALSE,FALSE,0,972
985355280,985355280,14,31,FALSE,FALSE,0,972
986575800,986575800,14,31,FALSE,FALSE,0,972
987110340,987110340,14,31,FALSE,FALSE,0,972
991417304,991417304,14,31,FALSE,FALSE,0,972
991428104,991428104,14,31,FALSE,FALSE,0,972
991856690,991856690,14,31,FALSE,FALSE,0,972
993597454,993597454,14,31,FALSE,FALSE,0,972
994362143,994362143,14,31,FALSE,FALSE,0,972
994372943,994372943,14,31,FALSE,FALSE,0,972
996161844,996161844,14,31,FALSE,FALSE,0,972
996259074,996259074,14,31,FALSE,FALSE,0,972
996269874,996269874,14,31,FALSE,FALSE,0,972
996673835,996673835,14,31,FALSE,FALSE,0,972
997276712,997276712,14,31,FALSE,FALSE,0,972
1000914316,1000914316,14,31,FALSE,FALSE,0,972
1001704473,1001704473,14,31,FALSE,FALSE,0,972
1002720411,1002720411,14,31,FALSE,FALSE,0,972
1002725235,1002725235,14,31,FALSE,FALSE,0,972
1002731211,1002731211,14,31,FALSE,FALSE,0,972
1002806181,1002806181,14,31,FALSE,FALSE,0,972
1002907455,1002907455,14,31,FALSE,FALSE,0,972
1004123998,1004123998,14,31,FALSE,FALSE,0,972
1004125381,1004125381,14,31,FALSE,FALSE,0,972
1005322214,1005322214,14,31,FALSE,FALSE,0,972
1005767387,1005767387,14,31,FALSE,FALSE,0,972
1005836448,1005836448,14,31,FALSE,FALSE,0,972
1005911255,1005911255,14,31,FALSE,FALSE,0,972
1006184277,1006184277,14,31,FALSE,FALSE,0,972
1006262410,1006262410,14,31,FALSE,FALSE,0,972
1007044770,1007044770,14,31,FALSE,FALSE,0,972
1007059170,1007059170,14,31,FALSE,FALSE,0,972
1007061262,1007061262,14,31,FALSE,FALSE,0,972
1012313306,1012313306,14,31,FALSE,FALSE,0,972
1012327706,1012327706,14,31,FALSE,FALSE,0,972
1012483420,1012483420,14,31,FALSE,FALSE,0,972
1012497820,1012497820,14,31,FALSE,FALSE,0,972
1012565882,1012565882,14,31,FALSE,FALSE,0,972
1012567403,1012567403,14,31,FALSE,FALSE,0,972
1012572676,1012572676,14,31,FALSE,FALSE,0,972
1012580282,1012580282,14,31,FALSE,FALSE,0,972
1012581803,1012581803,14,31,FALSE,FALSE,0,972
1012587076,1012587076,14,31,FALSE,FALSE,0,972
1013008994,1013008994,14,31,FALSE,FALSE,0,972
1013023394,1013023394,14,31,FALSE,FALSE,0,972
974122140,974122140,14,80,FALSE,FALSE,0,973
974125500,974125500,14,80,FALSE,FALSE,0,973
974355240,974355240,14,80,FALSE,FALSE,0,973
974706120,974706120,14,80,FALSE,FALSE,0,973
975329880,975329880,14,80,FALSE,FALSE,0,973
976099680,976099680,14,80,FALSE,FALSE,0,973
974122920,974122920,98,23,FALSE,FALSE,0,974
974376300,974376300,98,23,FALSE,FALSE,0,974
974197020,974197020,108,124,FALSE,FALSE,0,975
974266320,974266320,108,124,FALSE,FALSE,0,975
976684920,976684920,108,124,FALSE,FALSE,0,975
1001498974,1001498974,108,124,FALSE,FALSE,0,975
1002641879,1002641879,108,124,FALSE,FALSE,0,975
1004013476,1004013476,108,124,FALSE,FALSE,0,975
1009801238,1009801238,108,124,FALSE,FALSE,0,975
1010232565,1010232565,108,124,FALSE,FALSE,0,975
974197320,974197320,106,115,FALSE,FALSE,0,976
974197320,974197320,106,124,FALSE,FALSE,0,977
974197320,974197320,106,170,FALSE,FALSE,0,978
1013029777,1013029777,106,170,FALSE,FALSE,0,978
1013044177,1013044177,106,170,FALSE,FALSE,0,978
974197800,974197800,129,179,FALSE,FALSE,0,979
974199000,974199000,157,18,FALSE,FALSE,0,980
988358820,988358820,157,18,FALSE,FALSE,0,980
988394820,988394820,157,18,FALSE,FALSE,0,980
990707979,990707979,157,18,FALSE,FALSE,0,980
974208900,974208900,80,132,FALSE,FALSE,0,981
974208900,974208900,80,153,FALSE,FALSE,0,982
974211720,974211720,92,31,FALSE,FALSE,0,983
977410440,977410440,92,31,FALSE,FALSE,0,983
978532920,978532920,92,31,FALSE,FALSE,0,983
978622560,978622560,92,31,FALSE,FALSE,0,983
978623100,978623100,92,31,FALSE,FALSE,0,983
980935920,980935920,92,31,FALSE,FALSE,0,983
981552900,981552900,92,31,FALSE,FALSE,0,983
982332660,982332660,92,31,FALSE,FALSE,0,983
983348220,983348220,92,31,FALSE,FALSE,0,983
983370660,983370660,92,31,FALSE,FALSE,0,983
983427780,983427780,92,31,FALSE,FALSE,0,983
983452680,983452680,92,31,FALSE,FALSE,0,983
983770920,983770920,92,31,FALSE,FALSE,0,983
983803140,983803140,92,31,FALSE,FALSE,0,983
983867760,983867760,92,31,FALSE,FALSE,0,983
983874540,983874540,92,31,FALSE,FALSE,0,983
983885820,983885820,92,31,FALSE,FALSE,0,983
984052200,984052200,92,31,FALSE,FALSE,0,983
984129240,984129240,92,31,FALSE,FALSE,0,983
984133860,984133860,92,31,FALSE,FALSE,0,983
985615740,985615740,92,31,FALSE,FALSE,0,983
988275720,988275720,92,31,FALSE,FALSE,0,983
998921703,998921703,92,31,FALSE,FALSE,0,983
1002906815,1002906815,92,31,FALSE,FALSE,0,983
974211720,974211720,92,80,FALSE,FALSE,0,984
975594060,975594060,92,80,FALSE,FALSE,0,984
974211720,974211720,92,120,FALSE,FALSE,0,985
977410440,977410440,92,120,FALSE,FALSE,0,985
978532920,978532920,92,120,FALSE,FALSE,0,985
978622560,978622560,92,120,FALSE,FALSE,0,985
978623100,978623100,92,120,FALSE,FALSE,0,985
980935920,980935920,92,120,FALSE,FALSE,0,985
981552900,981552900,92,120,FALSE,FALSE,0,985
981633780,981633780,92,120,FALSE,FALSE,0,985
981982980,981982980,92,120,FALSE,FALSE,0,985
982332660,982332660,92,120,FALSE,FALSE,0,985
982651740,982651740,92,120,FALSE,FALSE,0,985
983348220,983348220,92,120,FALSE,FALSE,0,985
983370660,983370660,92,120,FALSE,FALSE,0,985
983452680,983452680,92,120,FALSE,FALSE,0,985
983803140,983803140,92,120,FALSE,FALSE,0,985
983885820,983885820,92,120,FALSE,FALSE,0,985
984052200,984052200,92,120,FALSE,FALSE,0,985
985947180,985947180,92,120,FALSE,FALSE,0,985
985949400,985949400,92,120,FALSE,FALSE,0,985
988275720,988275720,92,120,FALSE,FALSE,0,985
974211720,974211720,92,130,FALSE,FALSE,0,986
977410440,977410440,92,130,FALSE,FALSE,0,986
978532920,978532920,92,130,FALSE,FALSE,0,986
978622560,978622560,92,130,FALSE,FALSE,0,986
978623100,978623100,92,130,FALSE,FALSE,0,986
980935920,980935920,92,130,FALSE,FALSE,0,986
981552900,981552900,92,130,FALSE,FALSE,0,986
981633780,981633780,92,130,FALSE,FALSE,0,986
982332660,982332660,92,130,FALSE,FALSE,0,986
983348220,983348220,92,130,FALSE,FALSE,0,986
983370660,983370660,92,130,FALSE,FALSE,0,986
983452680,983452680,92,130,FALSE,FALSE,0,986
983803140,983803140,92,130,FALSE,FALSE,0,986
983885820,983885820,92,130,FALSE,FALSE,0,986
984052200,984052200,92,130,FALSE,FALSE,0,986
988275720,988275720,92,130,FALSE,FALSE,0,986
974211720,974211720,92,143,FALSE,FALSE,0,987
974787420,974787420,92,143,FALSE,FALSE,0,987
977410440,977410440,92,143,FALSE,FALSE,0,987
977411400,977411400,92,143,FALSE,FALSE,0,987
978532920,978532920,92,143,FALSE,FALSE,0,987
978622560,978622560,92,143,FALSE,FALSE,0,987
978623100,978623100,92,143,FALSE,FALSE,0,987
980935920,980935920,92,143,FALSE,FALSE,0,987
981552900,981552900,92,143,FALSE,FALSE,0,987
982305600,982305600,92,143,FALSE,FALSE,0,987
982332660,982332660,92,143,FALSE,FALSE,0,987
983348220,983348220,92,143,FALSE,FALSE,0,987
983370660,983370660,92,143,FALSE,FALSE,0,987
983452680,983452680,92,143,FALSE,FALSE,0,987
983803140,983803140,92,143,FALSE,FALSE,0,987
983885820,983885820,92,143,FALSE,FALSE,0,987
984052200,984052200,92,143,FALSE,FALSE,0,987
994886678,994886678,92,143,FALSE,FALSE,0,987
995665735,995665735,92,143,FALSE,FALSE,0,987
998332219,998332219,92,143,FALSE,FALSE,0,987
974234460,974234460,124,5,FALSE,FALSE,0,988
974234460,974234460,124,108,FALSE,FALSE,0,989
984797520,984797520,124,108,FALSE,FALSE,0,989
985304040,985304040,124,108,FALSE,FALSE,0,989
1005247849,1005247849,124,108,FALSE,FALSE,0,989
1008794593,1008794593,124,108,FALSE,FALSE,0,989
1009208908,1009208908,124,108,FALSE,FALSE,0,989
1009401070,1009401070,124,108,FALSE,FALSE,0,989
1009800680,1009800680,124,108,FALSE,FALSE,0,989
1009801239,1009801239,124,108,FALSE,FALSE,0,989
1009801690,1009801690,124,108,FALSE,FALSE,0,989
1009801761,1009801761,124,108,FALSE,FALSE,0,989
1013007605,1013007605,124,108,FALSE,FALSE,0,989
1013007654,1013007654,124,108,FALSE,FALSE,0,989
974263320,974263320,152,178,FALSE,FALSE,0,990
974865060,974865060,152,178,FALSE,FALSE,0,990
974881980,974881980,152,178,FALSE,FALSE,0,990
974882760,974882760,152,178,FALSE,FALSE,0,990
976539120,976539120,152,178,FALSE,FALSE,0,990
976595820,976595820,152,178,FALSE,FALSE,0,990
976616940,976616940,152,178,FALSE,FALSE,0,990
976617840,976617840,152,178,FALSE,FALSE,0,990
976619940,976619940,152,178,FALSE,FALSE,0,990
976620180,976620180,152,178,FALSE,FALSE,0,990
976663380,976663380,152,178,FALSE,FALSE,0,990
976679520,976679520,152,178,FALSE,FALSE,0,990
976716180,976716180,152,178,FALSE,FALSE,0,990
981041580,981041580,152,178,FALSE,FALSE,0,990
982199940,982199940,152,178,FALSE,FALSE,0,990
982256640,982256640,152,178,FALSE,FALSE,0,990
982684800,982684800,152,178,FALSE,FALSE,0,990
982942860,982942860,152,178,FALSE,FALSE,0,990
983529311,983529311,152,178,FALSE,FALSE,0,990
983785215,983785215,152,178,FALSE,FALSE,0,990
984069647,984069647,152,178,FALSE,FALSE,0,990
985371077,985371077,152,178,FALSE,FALSE,0,990
986831728,986831728,152,178,FALSE,FALSE,0,990
987075376,987075376,152,178,FALSE,FALSE,0,990
987789813,987789813,152,178,FALSE,FALSE,0,990
987794016,987794016,152,178,FALSE,FALSE,0,990
988386641,988386641,152,178,FALSE,FALSE,0,990
996173529,996173529,152,178,FALSE,FALSE,0,990
996256712,996256712,152,178,FALSE,FALSE,0,990
996489832,996489832,152,178,FALSE,FALSE,0,990
996581877,996581877,152,178,FALSE,FALSE,0,990
996677722,996677722,152,178,FALSE,FALSE,0,990
996744542,996744542,152,178,FALSE,FALSE,0,990
997261285,997261285,152,178,FALSE,FALSE,0,990
998038418,998038418,152,178,FALSE,FALSE,0,990
998298938,998298938,152,178,FALSE,FALSE,0,990
998476922,998476922,152,178,FALSE,FALSE,0,990
998554864,998554864,152,178,FALSE,FALSE,0,990
998643498,998643498,152,178,FALSE,FALSE,0,990
998644682,998644682,152,178,FALSE,FALSE,0,990
998988608,998988608,152,178,FALSE,FALSE,0,990
999013384,999013384,152,178,FALSE,FALSE,0,990
999593723,999593723,152,178,FALSE,FALSE,0,990
999594360,999594360,152,178,FALSE,FALSE,0,990
999853402,999853402,152,178,FALSE,FALSE,0,990
999868566,999868566,152,178,FALSE,FALSE,0,990
1000146186,1000146186,152,178,FALSE,FALSE,0,990
1000298243,1000298243,152,178,FALSE,FALSE,0,990
1000321632,1000321632,152,178,FALSE,FALSE,0,990
1000322086,1000322086,152,178,FALSE,FALSE,0,990
1000384501,1000384501,152,178,FALSE,FALSE,0,990
1000384616,1000384616,152,178,FALSE,FALSE,0,990
1000475436,1000475436,152,178,FALSE,FALSE,0,990
1000734756,1000734756,152,178,FALSE,FALSE,0,990
1000734811,1000734811,152,178,FALSE,FALSE,0,990
1000742612,1000742612,152,178,FALSE,FALSE,0,990
1000747850,1000747850,152,178,FALSE,FALSE,0,990
1000901467,1000901467,152,178,FALSE,FALSE,0,990
1000902409,1000902409,152,178,FALSE,FALSE,0,990
1000923279,1000923279,152,178,FALSE,FALSE,0,990
1001323234,1001323234,152,178,FALSE,FALSE,0,990
1001324019,1001324019,152,178,FALSE,FALSE,0,990
1001324368,1001324368,152,178,FALSE,FALSE,0,990
1001495458,1001495458,152,178,FALSE,FALSE,0,990
1001498010,1001498010,152,178,FALSE,FALSE,0,990
1001521731,1001521731,152,178,FALSE,FALSE,0,990
1001525600,1001525600,152,178,FALSE,FALSE,0,990
1001581045,1001581045,152,178,FALSE,FALSE,0,990
1001581272,1001581272,152,178,FALSE,FALSE,0,990
1001582098,1001582098,152,178,FALSE,FALSE,0,990
1001595691,1001595691,152,178,FALSE,FALSE,0,990
1001698827,1001698827,152,178,FALSE,FALSE,0,990
1001943206,1001943206,152,178,FALSE,FALSE,0,990
1001963722,1001963722,152,178,FALSE,FALSE,0,990
1002044505,1002044505,152,178,FALSE,FALSE,0,990
1002223753,1002223753,152,178,FALSE,FALSE,0,990
1002289340,1002289340,152,178,FALSE,FALSE,0,990
1002301925,1002301925,152,178,FALSE,FALSE,0,990
1002533554,1002533554,152,178,FALSE,FALSE,0,990
1002571919,1002571919,152,178,FALSE,FALSE,0,990
1002645907,1002645907,152,178,FALSE,FALSE,0,990
1003175133,1003175133,152,178,FALSE,FALSE,0,990
1003312165,1003312165,152,178,FALSE,FALSE,0,990
1003312983,1003312983,152,178,FALSE,FALSE,0,990
1003316287,1003316287,152,178,FALSE,FALSE,0,990
1003316378,1003316378,152,178,FALSE,FALSE,0,990
1003398969,1003398969,152,178,FALSE,FALSE,0,990
1003399926,1003399926,152,178,FALSE,FALSE,0,990
1003409262,1003409262,152,178,FALSE,FALSE,0,990
